year,scenario,eta2,forest_CV_pct,mean_HQ
2030,ECP,0.8767400775151464,16.552636833321895,0.4169767776682836
2030,BAU,0.9203356661293127,13.145876316344188,0.3824931201481663
2030,CPL,0.9248955068876527,12.815602354993928,0.3740892471410511
2030,COO,0.9194395318876702,13.335783002125101,0.38319305100518625
2035,ECP,0.8915439173997711,16.369514699311914,0.397885944871731
2035,BAU,0.9456236438924094,10.729739907115784,0.35663204682555927
2035,CPL,0.9469778548951602,10.591145170719058,0.3519336320201669
2035,COO,0.9417165813135344,11.306804397047074,0.3580945347650109
