x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
585896.0,2501186.0,-0.04494272014560474,-0.46150879703670694,-0.361535202351134,Not significant,0.166
586886.0,2501186.0,-0.03761629602374805,-0.38627505123528677,-0.4394926956482255,Not significant,0.111
595796.0,2501186.0,0.1380495593839668,1.4176063637521648,0.2600579383670235,Not significant,0.236
596786.0,2501186.0,0.07010187366543041,0.7198636682545337,0.36314425071070894,Not significant,0.155
597776.0,2501186.0,0.06447120168743359,0.6620432995128401,0.5348043807086482,Not significant,0.078
598766.0,2501186.0,0.018981532841303217,0.19491798358269352,0.22701666746568483,Not significant,0.264
599756.0,2501186.0,0.04441811302242504,0.4561216998260533,0.040080315803879676,Not significant,0.433
489866.0,2500196.0,0.020360963135340082,0.20908310784607667,0.627991348862121,High-High,0.045
490856.0,2500196.0,-0.10827801963748707,-1.1118877190013743,0.44244133460067725,Not significant,0.112
491846.0,2500196.0,-0.01985601922931446,-0.2038979287139305,0.413242406446775,Not significant,0.127
492836.0,2500196.0,0.08663715580044018,0.8896615385674015,0.5992134480103264,High-High,0.048
493826.0,2500196.0,0.14139230707226025,1.4519324450268074,0.8463762900972669,High-High,0.01
494816.0,2500196.0,0.07240624883709179,0.7435268869014964,0.4993214880933068,Not significant,0.087
495806.0,2500196.0,0.0008228586011909123,0.008449788573913243,-0.1160260572697184,Not significant,0.371
497786.0,2500196.0,0.002131895809748041,0.021892058766732697,0.08179541475420658,Not significant,0.392
498776.0,2500196.0,0.10236986139354931,1.0512178931646552,0.7800653698652256,High-High,0.016
499766.0,2500196.0,0.1389205024534248,1.4265499231755996,1.2741101906507664,High-High,0.001
500756.0,2500196.0,0.13697184780178295,1.4065395352594787,1.3042540010836126,High-High,0.001
501746.0,2500196.0,0.09573592403469311,0.9830951707263249,1.104542841010486,High-High,0.002
502736.0,2500196.0,-0.0026618673509575252,-0.027334242231705396,0.4721132394548572,Not significant,0.103
503726.0,2500196.0,-0.01757882377567066,-0.18051381375551745,-0.16011158660120947,Not significant,0.317
504716.0,2500196.0,-0.10481257578792347,-1.0763016926765578,-0.24512394588545988,Not significant,0.251
505706.0,2500196.0,-0.048662586421392096,-0.4997074419899748,-0.04168884025733991,Not significant,0.465
506696.0,2500196.0,0.026576952725031244,0.272913999003465,0.17644760076387805,Not significant,0.303
507686.0,2500196.0,0.02090968349514233,0.21471781959341735,0.2218568068814426,Not significant,0.269
508676.0,2500196.0,0.025048510819055902,0.2572187010089987,0.5120698627534233,Not significant,0.083
509666.0,2500196.0,0.10174419143734204,1.0447929997025833,0.8671085374710263,High-High,0.009
510656.0,2500196.0,0.14070864179668652,1.4449120079485978,1.025761999483042,High-High,0.003
511646.0,2500196.0,0.12227423646984326,1.2556123794678211,0.7915146652819958,High-High,0.016
512636.0,2500196.0,0.03821529605922924,0.39242607602649265,0.4993763448215662,Not significant,0.086
513626.0,2500196.0,-0.06412969371738209,-0.658536414928946,0.07629761530145455,Not significant,0.398
514616.0,2500196.0,-0.11164711257877125,-1.1464843349916725,-0.094490965993603,Not significant,0.399
515606.0,2500196.0,-0.0313712193674065,-0.32214547016559103,0.09700117191775609,Not significant,0.38
516596.0,2500196.0,0.1034888789945625,1.0627088858155975,0.01461302232797005,Not significant,0.475
519566.0,2500196.0,0.12306852796612011,1.263768817523987,0.6894834842345786,High-High,0.026
580946.0,2500196.0,-0.10135997673930897,-1.0408475673273607,-0.41090457459342844,Not significant,0.123
581936.0,2500196.0,-0.061147792548558844,-0.6279158023614944,-0.5438146997884473,Not significant,0.055
582926.0,2500196.0,-0.09444956323566212,-0.9698857605483785,-0.6371643254095342,Low-Low,0.036
583916.0,2500196.0,-0.11829508683147205,-1.2147511997954707,-0.6143401775280111,Low-Low,0.04
595796.0,2500196.0,0.07382954814968334,0.7581424943113104,-0.1997496659833073,Not significant,0.293
596786.0,2500196.0,-0.025462372512242926,-0.2614685731027113,-0.11545951044578484,Not significant,0.373
597776.0,2500196.0,-0.08616982242526783,-0.8848625752849807,-0.048816619022785016,Not significant,0.453
599756.0,2500196.0,-0.06867210409106983,-0.705181618877793,-0.13130755803295657,Not significant,0.358
488876.0,2499206.0,0.15105427959499584,1.5511495218197326,0.8258255978367006,High-High,0.013
489866.0,2499206.0,0.0901192591482185,0.9254186383153531,0.5847165820820444,Not significant,0.054
490856.0,2499206.0,-0.016228599757573736,-0.16664860354342662,0.39426389118621014,Not significant,0.144
491846.0,2499206.0,0.01618875721035229,0.1662394675147327,0.43946185682019867,Not significant,0.111
492836.0,2499206.0,0.09556003072796093,0.9812889536541543,0.9281644585670954,High-High,0.004
493826.0,2499206.0,0.13234247425136791,1.3590013219211716,1.0596352258419708,High-High,0.002
494816.0,2499206.0,0.08629782655773388,0.8861770269469789,0.6087007546691019,High-High,0.048
495806.0,2499206.0,-0.01336131832065357,-0.13720500060992422,0.2593086122909121,Not significant,0.237
496796.0,2499206.0,-0.020450158328435553,-0.20999903741450532,-0.04105837042579035,Not significant,0.467
